date_int,time_seconds,open,high,low,close,volume
20260116,59940,95342.78,95342.79,95311.95,95333.16,9.42272
20260116,60000,95333.17,95358.33,95333.16,95358.32,5.87583
20260116,60060,95358.33,95380.89,95358.33,95380.89,3.22865
20260116,60120,95380.89,95380.89,95338.72,95338.72,4.68269
20260116,60180,95338.72,95338.73,95301.27,95301.27,1.89271
20260116,60240,95301.27,95311.69,95301.27,95311.69,6.59428
20260116,60300,95311.68,95334.16,95311.68,95315.08,5.00876
20260116,60360,95315.08,95315.08,95287.38,95287.38,4.21442
20260116,60420,95287.38,95291.69,95261.43,95266.12,8.75227
20260116,60480,95266.11,95341.7,95266.11,95341.7,5.47558
20260116,60540,95341.7,95369.81,95341.7,95369.8,6.23874
20260116,60600,95369.8,95373.81,95347.55,95347.56,17.79964
20260116,60660,95347.56,95347.56,95340.7,95340.7,4.43577
20260116,60720,95340.71,95382.6,95340.7,95382.6,9.30768
20260116,60780,95382.59,95382.6,95382.58,95382.58,5.88466
20260116,60840,95382.59,95382.59,95373.41,95373.41,1.39649
20260116,60900,95373.42,95373.42,95337.81,95363.97,6.14758
20260116,60960,95363.97,95366.0,95363.97,95366.0,2.79095
20260116,61020,95366.0,95366.0,95330.38,95330.39,6.6124
20260116,61080,95330.38,95330.39,95323.28,95323.29,2.00781
20260116,61140,95323.29,95351.38,95323.29,95351.38,8.83911
20260116,61200,95351.38,95351.38,95317.68,95333.55,7.2939
20260116,61260,95333.55,95344.47,95333.55,95344.47,6.14002
20260116,61320,95344.46,95353.59,95344.46,95350.3,3.91444
20260116,61380,95350.31,95367.35,95350.3,95367.35,1.85845
20260116,61440,95367.35,95406.0,95367.34,95406.0,5.95502
20260116,61500,95405.99,95407.98,95377.65,95399.79,5.17595
20260116,61560,95399.79,95399.79,95394.17,95394.18,2.71491
20260116,61620,95394.17,95394.18,95359.49,95384.38,4.04949
20260116,61680,95384.38,95400.53,95369.72,95369.73,5.73878
20260116,61740,95369.73,95378.35,95367.37,95378.35,3.96478
20260116,61800,95378.35,95381.8,95361.86,95361.87,2.28129
20260116,61860,95361.86,95361.87,95361.86,95361.86,1.10491
20260116,61920,95361.86,95361.87,95358.53,95358.53,1.40718
20260116,61980,95358.53,95358.54,95337.64,95337.64,4.60208
20260116,62040,95337.64,95337.64,95317.04,95317.04,2.14272
20260116,62100,95317.04,95324.39,95300.05,95324.39,6.60163
20260116,62160,95324.38,95361.87,95324.38,95361.87,3.52753
20260116,62220,95361.86,95421.39,95361.86,95421.39,6.18442
20260116,62280,95421.39,95421.4,95395.87,95395.87,3.3128
20260116,62340,95395.87,95442.88,95395.87,95439.47,14.44211
20260116,62400,95439.47,95442.88,95439.46,95442.88,3.30982
20260116,62460,95442.87,95462.0,95442.87,95462.0,3.37878
20260116,62520,95462.0,95462.0,95461.99,95461.99,3.22403
20260116,62580,95461.99,95470.0,95461.99,95469.99,2.08868
20260116,62640,95470.0,95470.0,95460.44,95463.79,5.39576
20260116,62700,95463.79,95463.79,95406.27,95412.96,9.12616
20260116,62760,95412.95,95429.39,95412.95,95429.38,0.97281
20260116,62820,95429.39,95429.39,95418.89,95418.9,5.63893
20260116,62880,95418.9,95418.9,95418.89,95418.89,3.38318
20260116,62940,95418.9,95429.1,95418.9,95429.09,3.95237
20260116,63000,95429.09,95429.1,95419.54,95419.54,4.82712
20260116,63060,95419.55,95429.39,95419.54,95429.39,3.90525
20260116,63120,95429.38,95464.34,95429.38,95464.34,3.45555
20260116,63180,95464.34,95464.34,95464.33,95464.34,0.62734
20260116,63240,95464.34,95470.0,95464.33,95470.0,5.32689
20260116,63300,95469.99,95470.0,95469.99,95469.99,4.64156
20260116,63360,95469.99,95485.39,95464.33,95481.99,6.88532
20260116,63420,95481.99,95482.0,95451.9,95461.28,5.02946
20260116,63480,95461.28,95472.62,95461.27,95472.61,2.09754
20260116,63540,95472.61,95472.62,95472.61,95472.62,0.61423
20260116,63600,95472.62,95475.01,95468.28,95468.29,2.34268
20260116,63660,95468.29,95478.35,95468.28,95477.86,4.03795
20260116,63720,95477.86,95477.87,95460.31,95460.32,0.81415
20260116,63780,95460.32,95460.32,95451.91,95451.92,0.38147
20260116,63840,95451.91,95477.81,95451.91,95477.81,4.71046
20260116,63900,95477.81,95493.97,95477.8,95493.96,10.53212
20260116,63960,95493.96,95493.97,95474.03,95474.03,2.70779
20260116,64020,95474.03,95513.77,95474.03,95513.77,5.25483
20260116,64080,95513.76,95523.93,95499.14,95510.31,4.17549
20260116,64140,95510.31,95525.41,95499.3,95524.66,5.18596
20260116,64200,95524.66,95524.66,95507.0,95515.81,1.39582
20260116,64260,95515.81,95515.81,95484.79,95484.8,7.99367
20260116,64320,95484.8,95505.94,95484.79,95505.93,4.89277
20260116,64380,95505.94,95516.94,95498.56,95516.94,2.35767
20260116,64440,95516.94,95543.23,95516.93,95543.05,6.64715
20260116,64500,95543.05,95543.05,95515.31,95515.31,11.14293
20260116,64560,95515.32,95541.31,95513.34,95541.31,12.85487
20260116,64620,95541.3,95548.02,95541.3,95548.02,6.05498
20260116,64680,95548.02,95569.0,95548.01,95569.0,5.87243
20260116,64740,95568.99,95569.0,95552.73,95568.98,6.94385
20260116,64800,95568.98,95568.99,95548.02,95548.03,3.56683
20260116,64860,95548.02,95548.03,95494.84,95494.85,11.50534
20260116,64920,95494.84,95494.85,95460.0,95475.11,6.23762
20260116,64980,95475.11,95475.12,95456.23,95456.24,4.94416
20260116,65040,95456.23,95487.49,95456.22,95487.49,2.64057
20260116,65100,95487.48,95490.23,95442.88,95442.89,15.26267
20260116,65160,95442.88,95442.89,95442.88,95442.88,0.99026
20260116,65220,95442.88,95453.7,95441.98,95453.7,1.56085
20260116,65280,95453.7,95467.05,95453.69,95467.05,1.70626
20260116,65340,95467.06,95485.25,95457.98,95485.25,16.73658
20260116,65400,95485.24,95485.25,95485.24,95485.24,3.94429
20260116,65460,95485.24,95522.0,95483.16,95516.67,6.08381
20260116,65520,95516.66,95516.66,95491.06,95491.07,0.90633
20260116,65580,95491.06,95491.07,95491.06,95491.07,0.42996
20260116,65640,95491.06,95497.73,95491.06,95497.73,0.85538
20260116,65700,95497.72,95511.85,95497.72,95505.38,2.38656
20260116,65760,95505.38,95505.38,95490.0,95492.39,7.35653
20260116,65820,95492.4,95492.4,95437.72,95437.73,12.68644
20260116,65880,95437.73,95437.73,95414.77,95419.99,1.6531
20260116,65940,95419.98,95419.99,95410.45,95410.46,1.6385
20260116,66000,95410.45,95410.46,95353.5,95363.57,7.67897
20260116,66060,95363.57,95393.94,95363.56,95393.83,2.60355
20260116,66120,95393.82,95393.83,95389.32,95389.33,4.22149
20260116,66180,95389.33,95398.8,95389.32,95398.8,10.57615
20260116,66240,95398.79,95398.8,95398.79,95398.79,0.32197
20260116,66300,95398.8,95436.1,95398.79,95436.1,3.54131
20260116,66360,95436.09,95446.49,95436.09,95442.89,4.01214
20260116,66420,95442.89,95464.9,95433.39,95433.39,5.13337
20260116,66480,95433.39,95442.48,95423.38,95442.48,2.30943
20260116,66540,95442.48,95458.56,95431.7,95458.55,2.50145
20260116,66600,95458.55,95464.78,95442.92,95448.21,3.40598
20260116,66660,95448.2,95448.21,95416.22,95416.22,4.17067
20260116,66720,95416.22,95448.21,95416.22,95446.8,2.90371
20260116,66780,95446.8,95467.15,95446.8,95446.94,1.97844
20260116,66840,95446.94,95446.94,95442.88,95442.89,0.92455
20260116,66900,95442.88,95442.89,95396.18,95401.48,8.80545
20260116,66960,95401.47,95415.8,95401.47,95405.41,2.93793
20260116,67020,95405.42,95411.63,95402.08,95402.08,1.35139
20260116,67080,95402.07,95430.07,95391.75,95430.06,6.51471
20260116,67140,95430.07,95456.94,95430.06,95449.28,4.01743
20260116,67200,95449.28,95463.03,95442.88,95463.02,1.53344
20260116,67260,95463.02,95477.34,95463.02,95477.34,1.8197
20260116,67320,95477.34,95504.28,95477.33,95504.28,2.52119
20260116,67380,95504.27,95504.28,95504.27,95504.27,0.80028
20260116,67440,95504.28,95530.0,95504.27,95530.0,3.62667
20260116,67500,95529.99,95544.1,95529.99,95544.09,1.86442
20260116,67560,95544.1,95548.02,95539.25,95539.25,2.74283
20260116,67620,95539.25,95539.25,95519.51,95532.69,2.46326
20260116,67680,95532.68,95532.69,95504.27,95504.28,1.65626
20260116,67740,95504.27,95504.28,95500.23,95500.24,1.40682
20260116,67800,95500.23,95504.27,95483.46,95483.47,5.90174
20260116,67860,95483.46,95556.24,95483.46,95556.23,7.8674
20260116,67920,95556.23,95556.61,95548.02,95548.03,1.71699
20260116,67980,95548.03,95548.03,95544.32,95544.33,1.84242
20260116,68040,95544.32,95552.71,95544.32,95552.71,1.09899
20260116,68100,95552.71,95559.95,95552.7,95559.95,1.03247
20260116,68160,95559.95,95559.95,95559.94,95559.94,0.34871
20260116,68220,95559.94,95559.95,95556.11,95556.11,2.69747
20260116,68280,95556.12,95556.12,95556.11,95556.12,1.97685
20260116,68340,95556.12,95556.12,95533.25,95533.25,9.5377
20260116,68400,95533.25,95533.25,95512.63,95529.96,6.92635
20260116,68460,95529.95,95579.0,95529.95,95533.08,17.43015
20260116,68520,95533.07,95533.08,95484.23,95494.06,3.2692
20260116,68580,95494.06,95494.07,95472.3,95472.3,2.73194
20260116,68640,95472.3,95472.31,95429.77,95465.94,4.22268
20260116,68700,95465.94,95472.39,95458.75,95458.76,5.68359
20260116,68760,95458.76,95462.1,95432.5,95435.76,8.46508
20260116,68820,95435.77,95463.98,95435.76,95463.97,3.8543
20260116,68880,95463.98,95463.98,95420.57,95420.57,4.01851
20260116,68940,95420.58,95420.58,95330.92,95330.93,9.93296
20260116,69000,95330.92,95330.92,95288.05,95297.21,5.89173
20260116,69060,95297.2,95336.04,95297.2,95336.03,1.44306
20260116,69120,95336.03,95409.88,95336.03,95409.88,4.69246
20260116,69180,95409.88,95432.45,95409.88,95424.32,2.06041
20260116,69240,95424.32,95442.88,95421.75,95421.75,5.11939
20260116,69300,95421.76,95461.46,95402.74,95460.97,5.04867
20260116,69360,95460.97,95470.96,95442.89,95452.44,6.30347
20260116,69420,95452.44,95456.36,95433.06,95451.33,13.96082
20260116,69480,95451.33,95485.74,95451.32,95481.49,8.59249
20260116,69540,95481.49,95485.74,95471.3,95471.31,3.91414
20260116,69600,95471.31,95485.74,95471.31,95485.74,5.28759
20260116,69660,95485.73,95485.74,95485.73,95485.73,4.73913
20260116,69720,95485.73,95485.74,95408.48,95437.11,12.66447
20260116,69780,95437.11,95447.95,95437.11,95447.95,10.49425
20260116,69840,95447.94,95447.95,95442.88,95442.88,2.62587
20260116,69900,95442.88,95449.24,95442.88,95449.23,1.94178
20260116,69960,95449.23,95455.15,95432.87,95440.64,10.4684
20260116,70020,95440.64,95471.76,95440.64,95468.25,2.03235
20260116,70080,95468.26,95468.26,95457.82,95457.83,1.81143
20260116,70140,95457.82,95457.83,95448.86,95448.87,10.83664
20260116,70200,95448.86,95477.26,95443.36,95443.36,8.09605
20260116,70260,95443.37,95561.37,95443.36,95561.36,7.61905
20260116,70320,95561.36,95561.37,95519.3,95519.3,3.47493
20260116,70380,95519.3,95519.3,95461.98,95482.45,10.28307
20260116,70440,95482.46,95507.69,95482.46,95506.67,5.1568
20260116,70500,95506.66,95509.85,95492.6,95504.57,3.56453
20260116,70560,95504.58,95509.25,95490.06,95490.07,5.30104
20260116,70620,95490.06,95490.07,95449.2,95449.2,4.27219
20260116,70680,95449.2,95469.9,95449.2,95469.9,8.58179
20260116,70740,95469.9,95476.49,95469.9,95476.48,2.28774
20260116,70800,95476.48,95476.48,95443.34,95454.38,6.97346
20260116,70860,95454.38,95454.39,95444.28,95444.28,1.82062
20260116,70920,95444.28,95453.23,95444.28,95453.22,4.77345
20260116,70980,95453.23,95459.45,95453.22,95459.44,1.19401
20260116,71040,95459.44,95463.43,95459.44,95459.44,1.47775
20260116,71100,95459.44,95459.45,95426.37,95426.38,4.76041
20260116,71160,95426.38,95426.38,95416.15,95416.16,1.09337
20260116,71220,95416.16,95416.16,95391.03,95391.03,3.54023
20260116,71280,95391.04,95407.37,95385.39,95407.37,3.27617
20260116,71340,95407.36,95422.69,95394.72,95402.84,2.20605
20260116,71400,95402.84,95447.79,95402.83,95430.81,4.33489
20260116,71460,95430.82,95435.67,95416.74,95419.0,2.78465
20260116,71520,95419.01,95433.66,95400.0,95400.0,4.11907
20260116,71580,95400.01,95400.01,95384.86,95384.97,2.55537
20260116,71640,95385.0,95402.15,95385.0,95385.02,3.73821
20260116,71700,95385.01,95443.28,95346.91,95443.27,23.60782
20260116,71760,95443.27,95524.31,95443.27,95524.3,5.82736
20260116,71820,95524.3,95560.0,95524.3,95538.53,6.89569
20260116,71880,95538.53,95600.0,95538.53,95600.0,13.65484
20260116,71940,95599.99,95714.11,95599.99,95714.1,24.19732
20260116,72000,95714.1,95809.08,95630.0,95666.84,57.63193
20260116,72060,95666.85,95694.93,95548.02,95564.62,26.98327
20260116,72120,95564.62,95626.0,95463.7,95490.64,27.03034
20260116,72180,95491.53,95622.31,95462.31,95622.31,10.22306
20260116,72240,95622.3,95653.16,95569.84,95621.27,7.99486
20260116,72300,95621.28,95641.99,95503.72,95503.73,13.45048
20260116,72360,95503.72,95517.65,95426.41,95426.41,12.72167
20260116,72420,95426.41,95427.91,95262.56,95370.62,29.33094
20260116,72480,95370.61,95488.23,95370.61,95455.51,19.71111
20260116,72540,95455.51,95498.67,95289.77,95289.78,16.8123
20260116,72600,95289.78,95398.36,95283.99,95372.38,12.22308
20260116,72660,95372.38,95415.76,95304.21,95389.23,8.53362
20260116,72720,95389.24,95402.78,95287.01,95313.44,8.93023
20260116,72780,95313.45,95313.45,95273.96,95294.93,4.91833
20260116,72840,95294.93,95309.63,95232.6,95232.6,12.31676
20260116,72900,95232.6,95490.0,95232.6,95437.72,24.55503
20260116,72960,95437.71,95437.71,95364.0,95387.14,6.31801
20260116,73020,95387.15,95422.0,95368.96,95416.43,8.76768
20260116,73080,95416.43,95433.47,95365.03,95406.25,5.94274
20260116,73140,95406.25,95406.26,95277.35,95277.35,6.65393
20260116,73200,95277.36,95315.14,95250.0,95270.23,12.95524
20260116,73260,95270.24,95371.2,95200.0,95371.2,24.73692
20260116,73320,95371.19,95371.19,95275.21,95275.72,7.56699
20260116,73380,95275.73,95325.18,95255.96,95303.8,8.35409
20260116,73440,95303.79,95368.91,95281.04,95322.88,14.10084
20260116,73500,95322.89,95384.87,95318.02,95343.38,9.01894
20260116,73560,95343.38,95343.38,95240.01,95319.37,13.13597
20260116,73620,95319.36,95319.37,95250.0,95286.27,7.99133
20260116,73680,95286.27,95286.27,95200.0,95200.01,13.48304
20260116,73740,95200.01,95242.66,95192.35,95192.36,10.97688
20260116,73800,95192.36,95273.12,95088.71,95273.11,44.37321
20260116,73860,95273.11,95273.11,95135.69,95135.69,11.16484
20260116,73920,95135.7,95196.0,95062.0,95156.01,28.19246
20260116,73980,95156.01,95273.12,95156.0,95273.11,13.35179
20260116,74040,95273.11,95284.0,95219.48,95267.53,15.08707
20260116,74100,95267.53,95343.38,95236.4,95282.95,9.3962
20260116,74160,95283.11,95407.64,95277.89,95406.94,75.83956
20260116,74220,95406.94,95468.52,95397.26,95468.52,21.71497
20260116,74280,95468.52,95599.99,95468.52,95599.98,24.56059
20260116,74340,95599.98,95599.98,95548.02,95581.95,8.54486
20260116,74400,95581.96,95628.0,95556.25,95608.42,23.60782
20260116,74460,95608.42,95663.15,95578.21,95663.14,20.46786
20260116,74520,95663.14,95663.15,95523.49,95541.34,5.23955
20260116,74580,95541.33,95577.95,95528.0,95570.01,6.40415
20260116,74640,95570.0,95578.47,95520.0,95574.91,6.22098
20260116,74700,95574.91,95594.0,95536.0,95536.01,5.89033
20260116,74760,95536.01,95536.01,95480.04,95512.76,5.31398
20260116,74820,95512.75,95512.76,95448.01,95456.74,8.50914
20260116,74880,95456.74,95463.0,95226.71,95250.45,21.04624
20260116,74940,95250.46,95254.26,94890.0,94902.48,172.93861
20260116,75000,94902.5,95031.68,94860.69,95028.37,53.82865
20260116,75060,95028.37,95029.42,94880.53,94880.53,19.45089
20260116,75120,94880.53,94968.97,94813.78,94968.97,33.54952
20260116,75180,94968.97,95130.49,94894.08,95100.47,69.86375
20260116,75240,95100.48,95130.49,94990.0,95031.05,14.80607
20260116,75300,95032.98,95108.56,94956.0,94972.28,10.61129
20260116,75360,94972.29,95008.26,94917.19,94933.03,22.39754
20260116,75420,94933.04,95069.76,94928.84,95069.75,15.68773
20260116,75480,95069.76,95077.06,94816.0,94816.01,44.41478
20260116,75540,94816.01,94832.7,94700.01,94721.91,87.81082
20260116,75600,94721.9,94789.5,94696.4,94780.59,40.64073
20260116,75660,94780.59,94825.7,94725.26,94728.0,12.94781
20260116,75720,94728.0,94739.92,94635.0,94711.46,45.82854
20260116,75780,94711.47,94744.0,94428.55,94601.76,151.08207
20260116,75840,94601.76,94601.76,94484.24,94564.86,23.86644
20260116,75900,94564.87,94592.32,94404.07,94569.46,31.20778
20260116,75960,94569.46,94569.47,94472.0,94563.65,29.27357
20260116,76020,94563.65,94655.09,94544.0,94629.97,18.65557
20260116,76080,94629.98,94787.76,94615.97,94778.27,40.26434
20260116,76140,94778.27,94823.66,94704.0,94749.71,16.49
20260116,76200,94749.7,94749.71,94582.11,94604.86,22.486
20260116,76260,94604.86,94610.4,94407.91,94407.91,30.98829
20260116,76320,94407.91,94538.87,94400.0,94460.56,54.19615
20260116,76380,94460.57,94528.43,94460.57,94482.41,7.77883
20260116,76440,94482.41,94579.87,94482.41,94535.16,15.56718
20260116,76500,94535.16,94599.81,94501.12,94599.8,18.91572
20260116,76560,94599.8,94619.87,94400.0,94400.01,31.81577
20260116,76620,94400.0,94402.86,94312.5,94344.18,51.28596
20260116,76680,94344.19,94409.12,94308.18,94364.65,21.27333
20260116,76740,94364.66,94433.5,94293.46,94433.49,27.82291
20260116,76800,94433.49,94571.34,94401.1,94551.09,26.49107
20260116,76860,94551.08,94556.73,94391.48,94540.23,32.7805
20260116,76920,94540.22,94540.23,94408.01,94470.74,9.8081
20260116,76980,94470.74,94525.71,94411.11,94457.31,34.45308
20260116,77040,94457.32,94568.0,94457.32,94554.39,14.01598
20260116,77100,94554.39,94661.1,94554.39,94655.42,16.80486
20260116,77160,94655.43,94661.09,94597.47,94646.8,37.43429
20260116,77220,94646.81,94661.1,94590.55,94661.1,16.28726
20260116,77280,94661.1,94679.6,94652.3,94657.12,9.42298
20260116,77340,94657.11,94665.7,94585.98,94585.98,31.49455
20260116,77400,94585.99,94663.79,94508.0,94640.03,25.10567
20260116,77460,94640.02,94686.04,94600.0,94621.33,16.46807
20260116,77520,94621.33,94642.27,94559.16,94559.16,8.86946
20260116,77580,94559.17,94619.56,94552.0,94552.01,12.7826
20260116,77640,94552.0,94594.5,94514.53,94594.49,23.84547
20260116,77700,94594.49,94675.49,94577.22,94650.63,26.16557
20260116,77760,94650.64,94761.59,94650.64,94761.59,18.37672
20260116,77820,94761.58,94852.04,94761.58,94823.11,27.35316
20260116,77880,94823.12,94856.0,94780.08,94856.0,18.71372
20260116,77940,94855.99,94855.99,94793.52,94841.98,23.03608
20260116,78000,94841.98,94841.98,94784.0,94784.0,17.79001
20260116,78060,94784.0,94801.04,94680.09,94680.1,19.00302
20260116,78120,94680.1,94706.56,94654.05,94703.43,9.79294
20260116,78180,94703.43,94703.43,94666.51,94670.96,23.17125
20260116,78240,94670.95,94789.97,94668.0,94789.96,32.94559
20260116,78300,94789.97,94819.64,94696.0,94696.0,8.27466
20260116,78360,94696.01,94703.08,94592.85,94644.65,18.13675
20260116,78420,94644.64,94750.0,94631.42,94750.0,14.66857
20260116,78480,94750.0,94778.3,94715.73,94763.78,16.82267
20260116,78540,94763.78,94904.36,94739.0,94894.85,46.01428
20260116,78600,94894.85,94921.36,94854.91,94899.11,9.07453
20260116,78660,94899.12,94949.99,94850.0,94949.98,28.59999
20260116,78720,94949.98,94949.99,94899.5,94924.24,18.91656
20260116,78780,94924.25,94940.0,94910.98,94932.48,5.15935
20260116,78840,94932.48,94937.88,94911.0,94911.01,12.41253
20260116,78900,94911.01,94920.97,94873.98,94920.97,7.1956
20260116,78960,94920.97,94920.98,94891.76,94908.97,6.17189
20260116,79020,94908.96,94917.96,94870.44,94884.18,4.06949
20260116,79080,94884.18,94934.18,94884.18,94934.18,8.76836
20260116,79140,94934.18,94938.85,94863.03,94870.05,22.19347
20260116,79200,94870.06,94870.06,94811.0,94833.02,22.41368
20260116,79260,94833.03,94850.42,94833.02,94850.41,4.76167
20260116,79320,94850.41,94850.42,94706.36,94708.3,31.22016
20260116,79380,94708.3,94762.92,94694.74,94694.75,16.89743
20260116,79440,94694.75,94717.13,94694.74,94702.11,5.47582
20260116,79500,94702.12,94786.81,94702.12,94774.52,9.97992
20260116,79560,94774.52,94856.26,94774.51,94851.48,16.30781
20260116,79620,94851.49,94863.99,94833.02,94863.98,6.98755
20260116,79680,94863.98,94873.95,94846.43,94846.43,13.93178
20260116,79740,94846.43,94896.97,94844.89,94896.97,3.63844
20260116,79800,94896.96,94921.76,94896.96,94921.75,6.17566
20260116,79860,94921.76,94921.76,94888.33,94921.75,4.34676
20260116,79920,94921.76,94922.02,94904.93,94921.63,9.41559
20260116,79980,94921.64,94959.73,94915.98,94959.72,15.64561
20260116,80040,94959.72,94959.73,94900.0,94900.0,5.8278
20260116,80100,94900.0,94990.25,94896.0,94990.24,12.49437
20260116,80160,94990.24,94990.73,94952.64,94990.72,4.76249
20260116,80220,94990.73,94990.73,94902.28,94902.28,7.59273
20260116,80280,94902.27,94932.58,94902.27,94932.57,4.82592
20260116,80340,94932.57,94967.94,94911.65,94959.74,4.64597
20260116,80400,94959.73,94959.73,94923.92,94954.99,5.33409
20260116,80460,94955.0,94984.75,94943.64,94968.51,8.0771
20260116,80520,94968.5,94975.85,94959.72,94959.73,6.11128
20260116,80580,94959.73,94986.85,94952.64,94959.73,5.53888
20260116,80640,94959.73,94959.73,94906.25,94915.48,15.06363
20260116,80700,94915.49,94950.77,94915.49,94918.47,7.16481
20260116,80760,94918.48,94918.48,94781.33,94821.56,12.08553
20260116,80820,94821.56,94858.24,94781.33,94833.02,6.36894
20260116,80880,94833.03,94867.58,94833.02,94836.37,5.79203
20260116,80940,94836.37,94890.14,94836.37,94872.55,2.50223
20260116,81000,94872.55,94872.56,94805.36,94805.37,9.07189
20260116,81060,94805.36,94812.28,94790.52,94803.17,2.81668
20260116,81120,94803.18,94823.98,94803.17,94805.36,1.75805
20260116,81180,94805.37,94833.38,94794.72,94822.55,2.42561
20260116,81240,94822.54,94822.55,94805.36,94809.66,1.50618
20260116,81300,94809.65,94822.54,94805.36,94822.53,0.99268
20260116,81360,94822.53,94822.54,94700.0,94700.0,9.62991
20260116,81420,94700.0,94762.9,94700.0,94752.39,3.34111
20260116,81480,94752.38,94777.57,94752.02,94752.02,0.86534
20260116,81540,94752.02,94788.12,94752.02,94777.72,1.67283
20260116,81600,94777.71,94778.88,94747.5,94767.95,3.25453
20260116,81660,94767.96,94767.96,94750.93,94763.93,1.6184
20260116,81720,94763.93,94763.94,94664.82,94696.2,9.0593
20260116,81780,94696.19,94696.2,94667.08,94696.2,3.56761
20260116,81840,94696.19,94796.02,94696.19,94796.01,11.27035
20260116,81900,94796.01,94815.94,94796.01,94815.94,13.94447
20260116,81960,94815.93,94833.12,94793.26,94833.12,11.34282
20260116,82020,94833.12,94872.55,94833.12,94857.66,7.76972
20260116,82080,94857.66,94900.0,94857.65,94894.8,13.84033
20260116,82140,94894.8,94894.8,94846.76,94846.77,3.69928
20260116,82200,94846.76,94859.76,94806.69,94826.91,3.54334
20260116,82260,94827.28,94834.7,94791.66,94802.01,2.22167
20260116,82320,94802.0,94802.0,94780.89,94795.79,1.97407
20260116,82380,94795.79,94798.41,94779.66,94798.41,6.29522
20260116,82440,94798.4,94798.4,94702.0,94702.0,10.03952
20260116,82500,94702.0,94702.01,94555.88,94629.77,46.0776
20260116,82560,94629.77,94665.78,94619.86,94665.77,9.03155
20260116,82620,94665.78,94711.26,94644.64,94711.25,3.89764
20260116,82680,94711.26,94770.47,94711.25,94761.79,23.22489
20260116,82740,94761.79,94761.79,94747.81,94761.66,6.45793
20260116,82800,94761.65,94788.75,94747.31,94756.02,10.75746
20260116,82860,94756.02,94832.07,94756.01,94832.07,4.71879
20260116,82920,94832.07,94835.26,94813.68,94819.97,4.39049
20260116,82980,94819.97,94846.44,94819.96,94846.44,1.81745
20260116,83040,94846.43,94849.98,94813.75,94831.69,4.75562
20260116,83100,94831.7,94845.62,94793.04,94796.22,3.31507
20260116,83160,94796.22,94796.23,94777.72,94791.75,2.33126
20260116,83220,94791.76,94892.12,94791.76,94864.67,16.1546
20260116,83280,94864.67,94864.67,94805.36,94805.37,5.41798
20260116,83340,94805.36,94835.13,94790.0,94835.12,1.26461
20260116,83400,94835.13,94850.0,94816.9,94850.0,2.81928
20260116,83460,94850.0,94900.0,94849.99,94888.35,1.87677
20260116,83520,94888.35,94896.52,94865.63,94865.64,3.44335
20260116,83580,94865.64,94900.0,94865.64,94900.0,2.78695
20260116,83640,94900.0,94923.07,94899.99,94923.06,33.48393
20260116,83700,94923.06,94928.78,94913.16,94919.51,3.30916
20260116,83760,94919.51,94946.62,94849.97,94923.39,17.19681
20260116,83820,94923.4,94926.49,94888.33,94888.33,1.7218
20260116,83880,94888.34,94888.34,94861.23,94861.75,1.54987
20260116,83940,94861.75,94873.5,94857.28,94857.34,1.42278
20260116,84000,94857.35,94885.17,94857.34,94860.67,3.97109
20260116,84060,94860.68,94883.16,94860.67,94868.16,2.10856
20260116,84120,94868.16,94868.16,94816.9,94848.48,8.71755
20260116,84180,94848.49,94848.49,94790.0,94822.26,7.46743
20260116,84240,94822.26,94822.26,94805.36,94817.3,1.65841
20260116,84300,94817.3,94847.82,94817.3,94847.81,2.24837
20260116,84360,94847.82,94930.52,94847.81,94930.52,3.83811
20260116,84420,94930.51,94932.63,94904.25,94932.63,1.88771
20260116,84480,94932.63,94974.49,94918.46,94974.48,17.39383
20260116,84540,94974.48,95130.49,94974.48,95076.08,113.19651
20260116,84600,95076.09,95147.71,95076.09,95127.18,13.18539
20260116,84660,95127.18,95127.18,95059.38,95059.39,11.44943
20260116,84720,95059.39,95108.13,95059.38,95108.12,4.36713
20260116,84780,95108.12,95150.0,95085.77,95150.0,13.98931
20260116,84840,95149.99,95205.74,95055.3,95058.01,28.61388
20260116,84900,95058.01,95111.88,95058.0,95111.87,2.03793
20260116,84960,95111.87,95150.03,95089.7,95149.92,7.62978
20260116,85020,95149.93,95149.93,95092.9,95100.0,5.52876
20260116,85080,95099.99,95138.76,95090.7,95138.76,0.93192
20260116,85140,95138.76,95147.64,95127.94,95147.63,1.15516
20260116,85200,95147.64,95147.64,95088.94,95088.95,3.44675
20260116,85260,95088.95,95088.95,95055.3,95087.49,2.56844
20260116,85320,95087.5,95087.5,95073.01,95087.0,2.11511
20260116,85380,95087.0,95116.0,95086.99,95115.99,2.10943
20260116,85440,95116.0,95116.0,95063.02,95063.03,3.7533
20260116,85500,95063.03,95102.75,95027.08,95102.75,4.76214
20260116,85560,95102.75,95138.26,95102.75,95129.3,2.98981
20260116,85620,95129.3,95183.14,95129.3,95183.13,4.19253
20260116,85680,95183.13,95200.0,95157.97,95157.98,9.21293
20260116,85740,95157.97,95157.98,95137.23,95137.23,2.9353
20260116,85800,95137.23,95147.99,95094.0,95100.07,3.72995
20260116,85860,95100.08,95108.33,95061.54,95061.54,8.13515
20260116,85920,95061.54,95080.69,95055.3,95080.69,1.02857
20260116,85980,95080.68,95119.62,95080.68,95119.62,0.82617
20260116,86040,95119.61,95146.0,95119.61,95146.0,1.09438
